pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy
SPS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xfa307d5171c6b6342a3556d419a7493b01a3f523"" target=""_blank"">🔗🦄 0xfa30...f523</a>",159189.36954771978,1458.,1.875321680353434e-07,878.628542027742,1083.,6.762113333779359e-07,1591.8936954771978,1326.,1.1999475368616832e-06,181.1793743694403,0.8793945697452886
RNDR-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x6882d07e45cb8f9eed3c6cedf4288e1ae0021b49"" target=""_blank"">🔗🦄 0x6882...1b49</a>",157852.3262061831,1459.,1.859570714236288e-07,5926.23613580284,727.,4.560958183825099e-06,1578.5232620618308,1327.,1.189869088351506e-06,26.636185698462466,0.1292846779247181
WETH-ICE 1%,"<a href=""https://info.uniswap.org/#/pools/0xdcba6fd2edaeef8ed5f781a8dd7b7ba5e2af16f1"" target=""_blank"">🔗🦄 0xdcba...16f1</a>",157752.0838008355,1460.,1.8583898140507218e-07,12.6455093542037,1768.,9.732254681727894e-09,1577.520838008355,1328.,1.1891134749099323e-06,12474.948962684099,60.54995174707042
XYZ-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x1b7cc406862a833bb465ef3aafc084409ad3aeaa"" target=""_blank"">🔗🦄 0x1b7c...aeaa</a>",155120.31552306502,1461.,1.8273864114806155e-07,295.57317843628584,1282.,2.2747944499945996e-07,1551.2031552306503,1331.,1.1692755681987386e-06,524.8118802379864,2.547291705942354
WETH-DONUT 1%,"<a href=""https://info.uniswap.org/#/pools/0xa9fc406744afdd46ef96f6ddb343fc124ec25254"" target=""_blank"">🔗🦄 0xa9fc...5254</a>",154498.81678983662,1462.,1.820064879571501e-07,203.770002191003,1337.,1.5682575547341186e-07,1544.9881678983663,1332.,1.1645907963686917e-06,758.2019685361626,3.680102639836427
nCash-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x942f3e8f94620bcf8ffef3e57651494c2e9aabc5"" target=""_blank"">🔗🦄 0x942f...abc5</a>",152562.0136227427,1463.,1.7972484755606813e-07,122.01928009193,1429.,9.390864983552355e-08,457.6860408682281,1512.,3.44997432275887e-07,375.0932152061583,1.8205987174235077
USDC-eLunr 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd88f754b0ab8fd4caf7498c57d8d6e0fdb8416cb"" target=""_blank"">🔗🦄 0xd88f...16cb</a>",151671.3989376007,1464.,1.7867566378667878e-07,1812.17299723451,947.,1.3946871290379127e-06,455.0141968128021,1513.,3.4298343303567653e-07,25.108761553515166,0.12187098360416271
EDN-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xc3759fff9542a5a66e4b757c45609fafeb2cd5f4"" target=""_blank"">🔗🦄 0xc375...d5f4</a>",151668.4065834452,1465.,1.7867213866019635e-07,7429.88295072283,689.,5.718196958814073e-06,455.0052197503356,1514.,3.429766662496621e-07,6.12398906911541,0.02972414907216921
HGET-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6fe9465012c38e3fb66df8894348967d5b48260d"" target=""_blank"">🔗🦄 0x6fe9...260d</a>",150031.69123010852,1466.,1.767440150704114e-07,140.944313441543,1404.,1.084737606001129e-07,1500.3169123010855,1335.,1.1309182193148531e-06,1064.4749516079949,5.166666985863273
BTCV-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x97693242c5703900fc7651c9164a334ee5ddfa2d"" target=""_blank"">🔗🦄 0x9769...fa2d</a>",149972.63372363342,1467.,1.7667444269720894e-07,508.918432469612,1188.,3.9167451925323357e-07,1499.7263372363343,1336.,1.1304730519671255e-06,294.68894061444405,1.430338608035533
SURE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0bbb7c3ef37b37330125547b76a992aeb5a83119"" target=""_blank"">🔗🦄 0x0bbb...3119</a>",148862.26842926597,1468.,1.7536638292188887e-07,112.520995095729,1441.,8.659856638744689e-08,446.5868052877979,1517.,3.366309814044346e-07,396.8919799437049,1.926403892013993
PILOT-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xcd1c998d191a0c577b7ccdedc8ba2fbdea3c084e"" target=""_blank"">🔗🦄 0xcd1c...084e</a>",148542.69779132347,1469.,1.7498991447588607e-07,919.97939726792,1078.,7.080358367041617e-07,445.6280933739704,1518.,3.359083175715256e-07,48.438920990770065,0.2351091244897749
CHI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xa87998484c19d68807debdc280e18424d55743a9"" target=""_blank"">🔗🦄 0xa879...43a9</a>",145467.2129989341,1470.,1.7136685640036792e-07,2932.17867291821,848.,2.256667471262008e-06,1454.6721299893409,1340.,1.0965118112354825e-06,49.610623780357784,0.24079624574242808
USDC-FOA 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x09a39d3a83e18ba24f76b3e75302fbccefc9e69b"" target=""_blank"">🔗🦄 0x09a3...e69b</a>",145319.63576160916,1471.,1.7119300384132556e-07,16298.1948199303,550.,1.2543439603502495e-05,72.65981788080457,1671.,5.476996971757831e-08,0.4458151266663734,0.0021638633142716263
USDC-GRT 1%,"<a href=""https://info.uniswap.org/#/pools/0x4d1fb02fa84eda35881902e8e0fdacc3a873398b"" target=""_blank"">🔗🦄 0x4d1f...398b</a>",145044.52709476184,1472.,1.7086891357772461e-07,4427.28158120228,780.,3.40733067281787e-06,1450.4452709476184,1341.,1.0933256631213298e-06,32.76153197723044,0.15901541451714243
DVP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0eeb1dccfdb649b3ef82a42d4ea13d35eb72c44c"" target=""_blank"">🔗🦄 0x0eeb...c44c</a>",143284.4342880053,1473.,1.6879544585225866e-07,124.557331105003,1427.,9.586198822329144e-08,429.85330286401586,1524.,3.2401749780717273e-07,345.1047795024168,1.675043145191252
WETH-SALMON 1%,"<a href=""https://info.uniswap.org/#/pools/0xf63e40109fd4491fba0bed4216f2d100c8c42459"" target=""_blank"">🔗🦄 0xf63e...2459</a>",142433.45866190825,1474.,1.6779295866005096e-07,36.5818771308973,1617.,2.815419569123311e-08,1424.3345866190825,1344.,1.0736437889893972e-06,3893.5524864471213,18.898226829164884
PNK-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xd0bfbe394efa343740857060092966fbed0d1a61"" target=""_blank"">🔗🦄 0xd0bf...1a61</a>",141884.40795428943,1475.,1.671461524703309e-07,973.604879000167,1065.,7.493071553225044e-07,1418.8440795428942,1345.,1.0695051203955631e-06,145.7309952061827,0.7073379421576688
XCAD-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6e9eeee4936d7d73933ea6409103c3df9713562e"" target=""_blank"">🔗🦄 0x6e9e...562e</a>",141535.15929699174,1476.,1.6673472199559158e-07,54.2855026014123,1553.,4.177928480729161e-08,1415.3515929699174,1346.,1.0668725321312382e-06,2607.2367854121985,12.65480620579059
FODL-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xc4f50efaf26185f90b1e81d9b3c1e0efff030d5b"" target=""_blank"">🔗🦄 0xc4f5...0d5b</a>",140786.4351768411,1477.,1.6585269163193646e-07,41.7397052801462,1591.,3.2123770640492754e-08,1407.8643517684109,1347.,1.0612287528618293e-06,3372.961889211211,16.371424063325694
WETH-AMPL 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xe6868579ca50ef3f0d02d003e6d3e45240efcb35"" target=""_blank"">🔗🦄 0xe686...cb35</a>",140394.18017128194,1478.,1.6539059776333068e-07,32.5183689397902,1636.,2.5026832806163143e-08,70.19709008564098,1672.,5.291359943345484e-08,215.86903763720528,1.0477686002337756
USDC-cbETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x0ed8721b9f1af5f0bea82d4407b56ef011dc7b33"" target=""_blank"">🔗🦄 0x0ed8...7b33</a>",138686.4699519065,1479.,1.6337883905905622e-07,295921.770115081,143.,0.0002277477286172201,1386.864699519065,1349.,1.045399504298846e-06,0.4686592334790804,0.0022747422901577704
ROUTE-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x600ebae2da5cf481a530a24d97112e203ed201bb"" target=""_blank"">🔗🦄 0x600e...01bb</a>",135582.5063011824,1480.,1.5972223161989746e-07,227.765618556652,1317.,1.7529329546521947e-07,67.79125315059122,1677.,5.11001126959259e-08,29.763602417337424,0.14446429364798086
WETH-MCAT20 1%,"<a href=""https://info.uniswap.org/#/pools/0xa18340261b06cd4272ca3403fa1db231eaa4783d"" target=""_blank"">🔗🦄 0xa183...783d</a>",135440.07228996727,1481.,1.5955443801030506e-07,5223.31848941081,752.,4.0199777168980105e-06,1354.4007228996727,1352.,1.0209286059644583e-06,25.929889698386916,0.12585651249881946
ARTH-MAHA 1%,"<a href=""https://info.uniswap.org/#/pools/0xc5ee69662e7ef79e503be9d54c237d5aafac305d"" target=""_blank"">🔗🦄 0xc5ee...305d</a>",134636.90434079897,1482.,1.5860827039099754e-07,6560.2071747517,706.,5.048875865831232e-06,1346.3690434079897,1353.,1.0148744366123909e-06,20.52327018862707,0.09961427684639468
WETH-HOPR 1%,"<a href=""https://info.uniswap.org/#/pools/0x3befe57059987c182b8393607418f05bd01e666d"" target=""_blank"">🔗🦄 0x3bef...666d</a>",133150.04006826508,1483.,1.5685667804915473e-07,452.412777556527,1204.,3.4818655770353434e-07,1331.500400682651,1356.,1.0036666585644992e-06,294.31096262887615,1.428504007440689
COM-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x21b038bf18d40a68f238354e749ddcd72954f040"" target=""_blank"">🔗🦄 0x21b0...f040</a>",131733.13598855847,1484.,1.5518750193067117e-07,26.8975229712347,1664.,2.070090943206349e-08,395.1994079656754,1534.,2.978958692436133e-07,1469.2780758596903,7.1314693841594
PNYD-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x6beef0f443a8305ba56d21fa6d3116c57dc3e532"" target=""_blank"">🔗🦄 0x6bee...e532</a>",131577.4440249804,1485.,1.550040898626516e-07,629.746135019182,1148.,4.846661055059114e-07,1315.7744402498038,1358.,9.918126462395603e-07,208.9372791799231,1.0141237619770205
PAXG-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xcb1abb2731a48d8819f03808013c0a0e48d9b3d9"" target=""_blank"">🔗🦄 0xcb1a...b3d9</a>",130511.63491965967,1486.,1.5374851926267705e-07,93.7673244295585,1473.,7.216534001212909e-08,1305.1163491965967,1361.,9.837787240352829e-07,1391.866897276192,6.755736934917687
SYNC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf9dccb69eb0b3a64d659b30f0be74c35c96d230e"" target=""_blank"">🔗🦄 0xf9dc...230e</a>",127772.51429253066,1487.,1.5052171315636948e-07,50.360083020265,1564.,3.875819787229461e-08,1277.7251429253065,1363.,9.631316101040652e-07,2537.1783887074757,12.314762126040273
KEL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x88ddbbb87dd7b11f295b825bd65b86645bf851f1"" target=""_blank"">🔗🦄 0x88dd...51f1</a>",124630.25908316438,1488.,1.468199965555247e-07,127.792952992923,1422.,9.835219208815534e-08,373.8907772494931,1537.,2.818337169689834e-07,292.5754264949169,1.42008019508836
KROM-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x1148f5770f6e64d97cd09a16226eb1507c9054e5"" target=""_blank"">🔗🦄 0x1148...54e5</a>",123002.4466005924,1489.,1.4490236094405752e-07,177.42956371514,1360.,1.3655359019362698e-07,1230.024466005924,1368.,9.271754969925739e-07,693.2466271408447,3.3648273790745784
WETH-KARMA 1%,"<a href=""https://info.uniswap.org/#/pools/0x4c37cb20e805e51c4d2d4e98a30520b7ef0882f9"" target=""_blank"">🔗🦄 0x4c37...82f9</a>",122718.23504501862,1490.,1.4456754707207046e-07,571.298606678803,1165.,4.396836365999053e-07,1227.1823504501863,1369.,9.250331494411806e-07,214.80576638971849,1.0426077756947771
JET-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xd0dcd34d7e504cffdf5d200dac684dbb6a91ebb5"" target=""_blank"">🔗🦄 0xd0dc...ebb5</a>",122315.59161519578,1491.,1.4409321517695464e-07,924.046954195038,1076.,7.111663155831306e-07,366.94677484558736,1538.,2.765994236212542e-07,39.710836465582474,0.19274541635555323
WETH-UNV 1%,"<a href=""https://info.uniswap.org/#/pools/0x3dd6390b0fadeeb2a03db9f87364c72fe3a794cf"" target=""_blank"">🔗🦄 0x3dd6...94cf</a>",118486.93944487274,1492.,1.3958289238219873e-07,137.444366372538,1408.,1.0578012641788833e-07,1184.8693944487275,1374.,8.931382261334612e-07,862.0719973615954,4.184259029747106
UDT-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf41ad162cce26e32a950ef4c5caf87a1069426d1"" target=""_blank"">🔗🦄 0xf41a...26d1</a>",114404.24536398143,1493.,1.3477329690110666e-07,332.291537970529,1263.,2.557386804697744e-07,1144.0424536398143,1380.,8.623634406057333e-07,344.2887714285639,1.6710824677051308
EVED-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf25b7a9ba9321f9bb587571ff266330327bf30d9"" target=""_blank"">🔗🦄 0xf25b...30d9</a>",113460.76712776329,1494.,1.3366183751386968e-07,274.846979596133,1295.,2.1152811871860546e-07,1134.607671277633,1381.,8.552516316397886e-07,412.8143132388989,2.00368649377923
CSX-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xd22a12bebba3fa274d3d508689cc6b790599344b"" target=""_blank"">🔗🦄 0xd22a...344b</a>",112739.04268967926,1495.,1.32811613978325e-07,25.7319073421599,1668.,1.9803826693408336e-08,56.36952134483963,1685.,4.2490568612708774e-08,219.06468337262422,1.0632793807314873
cUSDC-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x3d61c8c42d6cda9cefbebe6e322597ddc37692ff"" target=""_blank"">🔗🦄 0x3d61...92ff</a>",110662.5637048824,1496.,1.3036542924246515e-07,2986.52681538829,845.,2.29849496505306e-06,55.3312818524412,1686.,4.170795798668794e-08,1.852696636351727,0.008992477024845484
NFTL-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1bcf855445335f72841cdecaed71f5901a807a7f"" target=""_blank"">🔗🦄 0x1bcf...7a7f</a>",109809.05630461247,1497.,1.2935995950750998e-07,61461.3605939276,345.,4.7301978720752344e-05,329.4271689138374,1546.,2.4831766156029676e-07,0.5359906870437634,0.002601550542167203
USDC-SEURO 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x33bc50d69f48cf825e6a611ac5f666c43e046181"" target=""_blank"">🔗🦄 0x33bc...6181</a>",109800.15756028413,1498.,1.29349476390318e-07,63442.5695401843,341.,4.882675953444715e-05,54.90007878014207,1687.,4.1382923051275734e-08,0.08653508074790153,0.0004200173467152136
YOP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb3624c96ac07f9833ddd0c373443231f92c76ecf"" target=""_blank"">🔗🦄 0xb362...6ecf</a>",107341.46342390154,1499.,1.2645302518103422e-07,44.3634860075869,1579.,3.414308845152055e-08,1073.4146342390154,1388.,8.091251633484726e-07,2419.5903677529836,11.744022396673392
VIDT-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xa9171665aff2c03b7e4718c1f680c41494b0ffae"" target=""_blank"">🔗🦄 0xa917...ffae</a>",107183.14746543665,1500.,1.2626652193015847e-07,49.5217539850905,1568.,3.8113001902019734e-08,53.591573732718324,1689.,4.039658997320137e-08,108.21824636674445,0.5252614351577357
BUILD-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xf9db11a26da162399bdba5ad2d4e0db3623d367e"" target=""_blank"">🔗🦄 0xf9db...367e</a>",107128.3112960349,1501.,1.2620192248005774e-07,109.666661799166,1446.,8.440181038414264e-08,1071.283112960349,1389.,8.075184519736045e-07,976.8539457526334,4.741378859038713
HOFF-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x5fdf13deb14ff39d315e5269073cbc29cab3e957"" target=""_blank"">🔗🦄 0x5fdf...e957</a>",106859.13464211042,1502.,1.2588482039190714e-07,3695.51142464018,807.,2.8441446964631266e-06,1068.5913464211042,1392.,8.054894354395543e-07,28.915925933719702,0.14034990646020865
COLLAR-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xa8772aed94b94dafbcd51b298432780b06218c64"" target=""_blank"">🔗🦄 0xa877...8c64</a>",105274.46445601805,1503.,1.240180083273629e-07,72.798844638097,1513.,5.602754912501631e-08,1052.7446445601804,1396.,7.935444098895304e-07,1446.100758595363,7.018973096905684
MORE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x51b2274cfe56142386f20253e3f6e7d65cc32a78"" target=""_blank"">🔗🦄 0x51b2...2a78</a>",104731.33924007074,1504.,1.233781826307687e-07,94.2268288931674,1472.,7.251898448321922e-08,1047.3133924007072,1397.,7.894504068355886e-07,1111.4810980088605,5.394821818793007
CVA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x596101125094f9d65a579b2cfc4c26059cb64e81"" target=""_blank"">🔗🦄 0x5961...4e81</a>",104125.27934956619,1505.,1.2266421708427214e-07,89.7861288220919,1480.,6.910132665336619e-08,1041.2527934956618,1398.,7.848820108750556e-07,1159.7034053655082,5.628879560617161
VEST-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xca2fa1290aabb3835aac559fa832132d3c3b26d1"" target=""_blank"">🔗🦄 0xca2f...26d1</a>",104031.63593962857,1506.,1.2255390097624484e-07,2311.89751804157,896.,1.779285817075892e-06,1040.3163593962856,1399.,7.841761397517687e-07,44.99837692968101,0.21840967525709531
BARK-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xec519e5424d017582126467d31eceaa2c2c9310b"" target=""_blank"">🔗🦄 0xec51...310b</a>",102556.44749048831,1507.,1.2081606327443122e-07,608.478961112164,1156.,4.682984332337864e-07,1025.5644749048831,1404.,7.730563724520935e-07,168.5455932659331,0.8180736907189572
LAND-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x27af1eae3a96cf94235ee69a99be77298d12dbba"" target=""_blank"">🔗🦄 0x27af...dbba</a>",101732.83767252805,1508.,1.1984581422315283e-07,12.3968709002054,1771.,9.540897205314488e-09,305.19851301758416,1550.,2.3005443453277643e-07,2461.8995831643892,11.94937962573141
LKR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe2b03ad65001ec94ae4ea378432605e84f6973b2"" target=""_blank"">🔗🦄 0xe2b0...73b2</a>",101494.78789756805,1509.,1.1956538098489447e-07,67.7991355837961,1523.,5.2179666015837955e-08,304.48436369270416,1551.,2.2951611861018947e-07,449.0977076195578,2.17979605427046
MX-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x54613e1b3b6786fe00d68e27b590111e2c75bf04"" target=""_blank"">🔗🦄 0x5461...bf04</a>",97685.21607163493,1510.,1.1507753568571798e-07,2733.95710076645,862.,2.104111906313402e-06,976.8521607163493,1409.,7.363377011039785e-07,35.73033974975299,0.17342518628537024
YFII-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1e933695b4be2834d4e4c8bbed4b63ebce7ca411"" target=""_blank"">🔗🦄 0x1e93...a411</a>",93380.42980467006,1511.,1.1000630571686824e-07,409.543332190475,1224.,3.151933149103412e-07,280.1412894140102,1556.,2.1116664458227486e-07,68.40333302843737,0.33201085844919737
ARTH-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe7cdba5e9b0d5e044aab795cd3d659aac8db869b"" target=""_blank"">🔗🦄 0xe7cd...869b</a>",93201.11030430114,1512.,1.0979505935807718e-07,7022.60052040689,699.,5.404743682381981e-06,932.0111030430114,1414.,7.025371295844933e-07,13.27159504993473,0.06441665150566724
USDC-TRIO 1%,"<a href=""https://info.uniswap.org/#/pools/0x0c3c5fdf237df81cc6be677334f2fcd9c6beb307"" target=""_blank"">🔗🦄 0x0c3c...b307</a>",92854.83432099604,1513.,1.0938713082571179e-07,42.306463320836,1585.,3.25599597603147e-08,928.5483432099605,1415.,6.99926948927193e-07,2194.81438608613,10.65302195374252
USDC-BLND 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xab04004e95227456310ef7fac95e40d8a4837d45"" target=""_blank"">🔗🦄 0xab04...7d45</a>",92376.7032241713,1514.,1.0882387109645089e-07,323327.752830227,134.,0.00024883995955200393,46.188351612085654,1693.,3.481614312946277e-08,0.014285303753785169,6.933691316664345e-05
MINDS-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x666a5fd59b5e3c27fecc57f85f2a554966518e90"" target=""_blank"">🔗🦄 0x666a...8e90</a>",92186.66215387733,1515.,1.0859999425072155e-07,173.25258766528,1364.,1.33338900015631e-07,921.8666215387733,1416.,6.948903591824657e-07,532.0939986880879,2.5826370946961714
EURe-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x614bbb4705d1016e6d218322106c9760e920b476"" target=""_blank"">🔗🦄 0x614b...b476</a>",91420.27697909901,1516.,1.0769715837804577e-07,45180.8249006541,380.,3.477212995912636e-05,45.71013848954951,1695.,3.4455672665817794e-08,0.10117154476497339,0.0004910586946704161
TAP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xb0f1fad0e0d8988c8c0b1e857febceab167100ce"" target=""_blank"">🔗🦄 0xb0f1...00ce</a>",90687.93048982316,1517.,1.0683442159306339e-07,54.7282197797477,1551.,4.2120009424295964e-08,272.0637914694695,1557.,2.0507793791166303e-07,497.1179266644944,2.4128729153263357
ABT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xbffb28b738eabd04da7d83f3e7ed899da6fd9bf1"" target=""_blank"">🔗🦄 0xbffb...9bf1</a>",88403.3821672655,1518.,1.041431219093724e-07,206.662669879126,1334.,1.5905201444502535e-07,265.2101465017965,1558.,1.9991175475455318e-07,128.3299720539341,0.6228781888256111
oneGIV-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1634e3bcdae678aa2f1643b8ce465c0bbdaf2595"" target=""_blank"">🔗🦄 0x1634...2595</a>",88239.85609903379,1519.,1.0395048091711948e-07,10946.1355435178,622.,8.424380221174376e-06,264.7195682971013,1559.,1.9954196366232479e-07,2.4183837962235524,0.011738166032202083
